"date","close","volume","last_earnings_date","days_since_earning","month","day_of_week","quarter","year","is_month_end","is_month_start","rolling_volatility","cumulative_return","time_idx","nvda_close","unique_id","daily_sentiment","post_count","spike_presence","spike_intensity"
"2024-12-06","142.41700744628906","188505600","2024-11-20 15:20:00-06","15",12,4,4,2024,0,0,"-0.0180615327447802","3786.771355317548",130,"142.41700744628906","NVDA","0.8444021046161652",2,0,"0"
"2024-12-09","138.78758239746094","189308600","2024-11-20 15:20:00-06","18",12,0,4,2024,0,0,"-0.0254844917324703","3690.2674120202023",131,"138.78758239746094","NVDA","0.14266055822372437",3,0,"0"
"2024-12-10","135.04820251464844","210020900","2024-11-20 15:20:00-06","19",12,1,4,2024,0,0,"-0.0269431876989083","3590.8398444789773",132,"135.04820251464844","NVDA","1",1,0,"0"
"2024-12-11","139.28750610351562","184905200","2024-11-20 15:20:00-06","20",12,2,4,2024,0,0,"0.0313910404576274","3703.5600433138775",133,"139.28750610351562","NVDA","0",0,0,"0"
"2024-12-12","137.3178253173828","159211400","2024-11-20 15:20:00-06","21",12,3,4,2024,0,0,"-0.014141116035698","3651.187570996201",134,"137.3178253173828","NVDA","1",1,0,"0"
"2024-12-13","134.22833251953125","231514900","2024-11-20 15:20:00-06","22",12,4,4,2024,0,0,"-0.0224988474053591","3569.0400589880137",135,"134.22833251953125","NVDA","0.5010729432106018",1,0,"0"
"2024-12-16","131.9786834716797","237951100","2024-11-20 15:20:00-06","25",12,0,4,2024,0,0,"-0.0167598673515833","3509.2234210268875",136,"131.9786834716797","NVDA","1",1,0,"0"
"2024-12-17","130.36895751953125","259410300","2024-11-20 15:20:00-06","26",12,1,4,2024,0,0,"-0.0121968632343105","3466.4219029019832",137,"130.36895751953125","NVDA","0.8183163404464722",1,0,"0"
"2024-12-18","128.88919067382812","277444500","2024-11-20 15:20:00-06","27",12,2,4,2024,0,0,"-0.0113506073367306","3427.0759090187003",138,"128.88919067382812","NVDA","0.9599600434303284",2,0,"0"
"2024-12-19","130.6588897705078","209719200","2024-11-20 15:20:00-06","28",12,3,4,2024,0,0,"0.0137303918771447","3474.131004242249",139,"130.6588897705078","NVDA","0",0,0,"0"
"2024-12-20","134.67825317382812","306528600","2024-11-20 15:20:00-06","29",12,4,4,2024,0,0,"0.030762265088736","3581.003143147746",140,"134.67825317382812","NVDA","-0.10308349132537842",2,0,"0"
"2024-12-23","139.64744567871094","176053500","2024-11-20 15:20:00-06","32",12,0,4,2024,0,0,"0.0368967698034301","3713.130591785828",141,"139.64744567871094","NVDA","0.751325269540151",3,0,"0"
"2024-12-24","140.19737243652344","105157000","2024-11-20 15:20:00-06","33",12,1,4,2024,0,0,"0.0039379650314386","3727.7527702134457",142,"140.19737243652344","NVDA","1",1,0,"0"
"2024-12-26","139.90740966796875","116205600","2024-11-20 15:20:00-06","35",12,3,4,2024,0,0,"-0.0020682468117294","3720.042857431536",143,"139.90740966796875","NVDA","0",0,0,"0"
"2024-12-27","136.98788452148438","170582600","2024-11-20 15:20:00-06","36",12,4,4,2024,0,0,"-0.0208675520003769","3642.414669660453",144,"136.98788452148438","NVDA","0",0,0,"0"
"2024-12-30","137.46780395507812","167734700","2024-11-20 15:20:00-06","39",12,0,4,2024,0,0,"0.0035033713767473","3655.1754009563856",145,"137.46780395507812","NVDA","0",0,0,"0"
"2024-12-31","134.26832580566406","155659200","2024-11-20 15:20:00-06","40",12,1,4,2024,1,0,"-0.0232743817633079","3570.1034532626745",146,"134.26832580566406","NVDA","0",0,0,"0"
"2025-01-02","138.2876739501953","198247200","2024-11-20 15:20:00-06","42",1,3,1,2025,0,0,"0.0299351922384787","3676.9751864473496",147,"138.2876739501953","NVDA","0.9158776998519897",1,0,"0"
"2025-01-03","144.44668579101562","229322500","2024-11-20 15:20:00-06","43",1,4,1,2025,0,0,"0.0445376776171568","3840.739121907627",148,"144.44668579101562","NVDA","0",0,0,"0"
"2025-01-06","149.40586853027344","265377400","2024-11-20 15:20:00-06","46",1,0,1,2025,0,0,"0.034332270845125","3972.600417686427",149,"149.40586853027344","NVDA","0.8928057849407196",2,0,"0"
"2025-01-07","140.11737060546875","351782200","2024-11-20 15:20:00-06","47",1,1,1,2025,0,0,"-0.0621695654673872","3725.625575943301",150,"140.11737060546875","NVDA","0.7424347400665283",2,0,"0"
"2025-01-08","140.08738708496094","227349900","2024-11-20 15:20:00-06","48",1,2,1,2025,0,0,"-0.0002139886038272","3724.828334527922",151,"140.08738708496094","NVDA","0.8628308176994324",1,0,"0"
"2025-01-10","135.88807678222656","207602500","2024-11-20 15:20:00-06","50",1,4,1,2025,0,0,"-0.0299763625413868","3613.171529967683",152,"135.88807678222656","NVDA","0.8602102001508077",1,0,"0"
"2025-01-13","133.20849609375","204808900","2024-11-20 15:20:00-06","53",1,0,1,2025,0,0,"-0.0197190272460094","3541.9233021237446",153,"133.20849609375","NVDA","0",0,0,"0"
"2025-01-14","131.7387237548828","195590500","2024-11-20 15:20:00-06","54",1,1,1,2025,0,0,"-0.0110336230943767","3502.8430553789212",154,"131.7387237548828","NVDA","1",1,0,"0"
"2025-01-15","136.218017578125","185217300","2024-11-20 15:20:00-06","55",1,2,1,2025,0,0,"0.0340013452048959","3621.944431303432",155,"136.218017578125","NVDA","0.6609731912612915",1,0,"0"
"2025-01-16","133.54844665527344","209235600","2024-11-20 15:20:00-06","56",1,3,1,2025,0,0,"-0.0195977813384377","3550.9623563187756",156,"133.54844665527344","NVDA","1",2,0,"0"
"2025-01-17","137.68777465820312","201188800","2024-11-20 15:20:00-06","57",1,4,1,2025,0,0,"0.0309949543150769","3661.024272327434",157,"137.68777465820312","NVDA","0",0,0,"0"
"2025-01-21","140.80726623535156","197749000","2024-11-20 15:20:00-06","61",1,1,1,2025,0,0,"0.0226562712985396","3743.969431471823",158,"140.80726623535156","NVDA","1",1,0,"0"
"2025-01-22","147.04627990722656","237651400","2024-11-20 15:20:00-06","62",1,2,1,2025,0,0,"0.0443088900074719","3909.860561202245",159,"147.04627990722656","NVDA","0",0,0,"0"
"2025-01-23","147.1962432861328","155915500","2024-11-20 15:20:00-06","63",1,3,1,2025,0,0,"0.001019837965305","3913.847985441608",160,"147.1962432861328","NVDA","0",0,0,"0"
"2025-01-24","142.5969696044922","234657600","2024-11-20 15:20:00-06","64",1,4,1,2025,0,0,"-0.0312458632025014","3791.5564266931137",161,"142.5969696044922","NVDA","0.8654053807258606",1,0,"0"
"2025-01-27","118.40087890625","818830900","2024-11-20 15:20:00-06","67",1,0,1,2025,0,0,"-0.1696816612958368","3148.1988333149193",162,"118.40087890625","NVDA","0.2460809051990509",6,1,"1.9364567144517943"
"2025-01-28","128.9691925048828","579666400","2024-11-20 15:20:00-06","68",1,1,1,2025,0,0,"0.0892587428088336","3429.203103288846",163,"128.9691925048828","NVDA","0.922881007194519",1,0,"0"
"2025-01-29","123.6800308227539","467120600","2024-11-20 15:20:00-06","69",1,2,1,2025,0,0,"-0.041011047517636","3288.567891872242",164,"123.6800308227539","NVDA","-0.1681596040725708",2,0,"0"
"2025-01-30","124.6298828125","392925500","2024-11-20 15:20:00-06","70",1,3,1,2025,0,0,"0.0076799139151844","3313.82381018606",165,"124.6298828125","NVDA","0.9459097584088644",3,0,"0"
"2025-01-31","120.05062103271484","390372900","2024-11-20 15:20:00-06","71",1,4,1,2025,1,0,"-0.0367428876321295","3192.0643542957187",166,"120.05062103271484","NVDA","0.9345220029354095",2,0,"0"
"2025-02-03","116.64117431640624","371235700","2024-11-20 15:20:00-06","74",2,0,1,2025,0,0,"-0.0284000756262601","3101.4094852298313",167,"116.64117431640624","NVDA","-1",2,0,"0"
"2025-02-04","118.63085174560548","256550000","2024-11-20 15:20:00-06","75",2,1,1,2025,0,0,"0.0170581052605141","3154.313654684838",168,"118.63085174560548","NVDA","0",2,0,"0"
"2025-02-05","124.80985260009766","262230800","2024-11-20 15:20:00-06","76",2,2,1,2025,0,0,"0.0520859520400525","3318.6090844220357",169,"124.80985260009766","NVDA","1",1,0,"0"
"2025-02-06","128.65921020507812","251483600","2024-11-20 15:20:00-06","77",2,3,1,2025,0,0,"0.0308417767090405","3420.9608847883737",170,"128.65921020507812","NVDA","0.253715455532074",4,0,"0"
"2025-02-07","129.81903076171875","228186300","2024-11-20 15:20:00-06","78",2,4,1,2025,0,0,"0.0090146718201666","3451.799724474368",171,"129.81903076171875","NVDA","0",0,0,"0"
"2025-02-10","133.54844665527344","216989100","2024-11-20 15:20:00-06","81",2,0,1,2025,0,0,"0.0287278057128617","3550.962356318777",172,"133.54844665527344","NVDA","0.9052140911420187",3,0,"0"
"2025-02-11","132.77857971191406","178902400","2024-11-20 15:20:00-06","82",2,1,1,2025,0,0,"-0.0057647015943705","3530.4921179617563",173,"132.77857971191406","NVDA","0.8517797589302063",1,0,"0"
"2025-02-12","131.11883544921875","160278600","2024-11-20 15:20:00-06","83",2,2,1,2025,0,0,"-0.0125000904987567","3486.360646982087",174,"131.11883544921875","NVDA","0",0,0,"0"
"2025-02-13","135.26815795898438","197430000","2024-11-20 15:20:00-06","84",2,3,1,2025,0,0,"0.0316455106968411","3596.6883101292046",175,"135.26815795898438","NVDA","0",0,0,"0"
"2025-02-14","138.8275909423828","195479600","2024-11-20 15:20:00-06","85",2,4,1,2025,0,0,"0.0263139014909756","3691.331212015688",176,"138.8275909423828","NVDA","-0.044558435678482056",2,0,"0"
"2025-02-18","139.37750244140625","219176600","2024-11-20 15:20:00-06","89",2,1,1,2025,0,0,"0.0039611110103585","3705.952984722484",177,"139.37750244140625","NVDA","0.5165942907333374",6,1,"1.3522057827584648"
"2025-02-19","139.20751953125","167536000","2024-11-20 15:20:00-06","90",2,2,1,2025,0,0,"-0.0012195864266379","3701.4332547645577",178,"139.20751953125","NVDA","0",0,0,"0"
"2025-02-20","140.08738708496094","143903600","2024-11-20 15:20:00-06","91",2,3,1,2025,0,0,"0.0063205461649895","3724.8283345279247",179,"140.08738708496094","NVDA","0",0,0,"0"
"2025-02-21","134.40829467773438","228217600","2024-11-20 15:20:00-06","92",2,4,1,2025,0,0,"-0.040539641186842","3573.82513036358",180,"134.40829467773438","NVDA","0.9272722601890564",2,0,"0"
"2025-02-24","130.25897216796875","251381100","2024-11-20 15:20:00-06","95",2,0,1,2025,0,0,"-0.0308710300931522","3463.497467216462",181,"130.25897216796875","NVDA","0",2,0,"0"
"2025-02-25","126.60956573486328","271428700","2024-11-20 15:20:00-06","96",2,1,1,2025,0,0,"-0.028016545596564","3366.462232502608",182,"126.60956573486328","NVDA","1",2,0,"0"
"2025-02-26","131.25881958007812","322553800","2024-11-20 15:20:00-06","97",2,2,1,2025,0,0,"0.0367211894159007","3490.0827298038125",183,"131.25881958007812","NVDA","0.9510112404823303",2,0,"0"
"2025-02-27","120.130615234375","443175800","2025-02-26 15:20:00-06","0",2,3,1,2025,0,0,"-0.0847806218378648","3194.1913457054525",184,"120.130615234375","NVDA","0",0,0,"0"
"2025-02-28","124.89983367919922","389091100","2025-02-26 15:20:00-06","1",2,4,1,2025,1,0,"0.0397002748676469","3321.001620109818",185,"124.89983367919922","NVDA","0",0,0,"0"
"2025-03-03","114.04158782958984","411381400","2025-02-26 15:20:00-06","4",3,0,1,2025,0,0,"-0.0869356309752853","3032.288248795626",186,"114.04158782958984","NVDA","-0.1789378821849823",2,0,"0"
"2025-03-04","115.97127532958984","398163300","2025-02-26 15:20:00-06","5",3,1,1,2025,0,0,"0.0169209104917364","3083.597326838641",187,"115.97127532958984","NVDA","0",0,0,"0"
"2025-03-05","117.28106689453124","284337900","2025-02-26 15:20:00-06","6",3,2,1,2025,0,0,"0.0112941033132469","3118.423793624409",188,"117.28106689453124","NVDA","0",0,0,"0"
"2025-03-06","110.55215454101562","321181900","2025-02-26 15:20:00-06","7",3,3,1,2025,0,0,"-0.0573742423367176","2939.506591180416",189,"110.55215454101562","NVDA","0",0,0,"0"
"2025-03-07","112.67181396484376","341755500","2025-02-26 15:20:00-06","8",3,4,1,2025,0,0,"0.0191733886384071","2995.8668934582774",190,"112.67181396484376","NVDA","0",0,0,"0"
"2025-03-10","106.96273040771484","366487400","2025-02-26 15:20:00-06","11",3,0,1,2025,0,0,"-0.0506700243497479","2844.0662450181426",191,"106.96273040771484","NVDA","0",0,0,"0"
"2025-03-11","108.74244689941406","354865700","2025-02-26 15:20:00-06","12",3,1,1,2025,0,0,"0.0166386598856946","2891.3876959613845",192,"108.74244689941406","NVDA","0.9092426300048828",1,0,"0"
"2025-03-12","115.73196411132812","323857500","2025-02-26 15:20:00-06","13",3,2,1,2025,0,0,"0.0642758868427828","3077.234204325613",193,"115.73196411132812","NVDA","-1",1,0,"0"
"2025-03-13","115.5719757080078","299033100","2025-02-26 15:20:00-06","14",3,3,1,2025,0,0,"-0.0013824046325388","3072.9802215061463",194,"115.5719757080078","NVDA","-1",1,0,"0"
"2025-03-14","121.66155242919922","277593500","2025-02-26 15:20:00-06","15",3,4,1,2025,0,0,"0.0526907728615517","3234.8979243655676",195,"121.66155242919922","NVDA","0",1,0,"0"
"2025-03-17","119.52169799804688","255501500","2025-02-26 15:20:00-06","18",3,0,1,2025,0,0,"-0.0175885839727191","3178.000650579689",196,"119.52169799804688","NVDA","0.7068979740142822",1,0,"0"
"2025-03-18","115.42198181152344","299686900","2025-02-26 15:20:00-06","19",3,1,1,2025,0,0,"-0.0343010202765896","3068.99198582514",197,"115.42198181152344","NVDA","0.9375078678131104",2,0,"0"
"2025-03-19","117.51183319091795","273426200","2025-02-26 15:20:00-06","20",3,2,1,2025,0,0,"0.0181061817393424","3124.5597124770757",198,"117.51183319091795","NVDA","0",0,0,"0"
"2025-03-20","118.52176666259766","248829700","2025-02-26 15:20:00-06","21",3,3,1,2025,0,0,"0.0085943129662429","3151.4131565278176",199,"118.52176666259766","NVDA","0.8643791675567627",1,0,"0"
"2025-03-21","117.69182586669922","266498500","2025-02-26 15:20:00-06","22",3,4,1,2025,0,0,"-0.0070024335551888","3129.3455952942836",200,"117.69182586669922","NVDA","0",0,0,"0"
"2025-03-24","121.40157318115234","228452500","2025-02-26 15:20:00-06","25",3,0,1,2025,0,0,"0.0315208578602126","3227.985252999037",201,"121.40157318115234","NVDA","0",0,0,"0"
"2025-03-25","120.68162536621094","167447200","2025-02-26 15:20:00-06","26",3,1,1,2025,0,0,"-0.0059303005395746","3208.8423303114378",202,"120.68162536621094","NVDA","0",0,0,"0"
"2025-03-26","113.75210571289062","293463300","2025-02-26 15:20:00-06","27",3,2,1,2025,0,0,"-0.0574198402805111","3024.5911162196116",203,"113.75210571289062","NVDA","-1",1,0,"0"
"2025-03-27","111.4222640991211","236902100","2025-02-26 15:20:00-06","28",3,3,1,2025,0,0,"-0.020481744923914","2962.642212478065",204,"111.4222640991211","NVDA","0",0,0,"0"
"2025-03-28","109.66238403320312","229872500","2025-02-26 15:20:00-06","29",3,4,1,2025,0,0,"-0.0157946895097409","2915.848198603522",205,"109.66238403320312","NVDA","0.7804449200630188",2,0,"0"
"2025-03-31","108.37247467041016","299212700","2025-02-26 15:20:00-06","32",3,0,1,2025,1,0,"-0.0117625507977504","2881.550386048919",206,"108.37247467041016","NVDA","0.668590247631073",1,0,"0"
"2025-04-01","110.14234924316406","222614000","2025-02-26 15:20:00-06","33",4,1,2,2025,0,1,"0.0163314031366041","2928.610147061921",207,"110.14234924316406","NVDA","0",0,0,"0"
"2025-04-02","110.4123306274414","220601200","2025-02-26 15:20:00-06","34",4,2,2,2025,0,0,"0.0024512041565529","2935.7887684273223",208,"110.4123306274414","NVDA","0.9815278798341751",4,0,"0"
"2025-04-03","101.79293060302734","338769400","2025-02-26 15:20:00-06","35",4,3,2,2025,0,0,"-0.0780655564050908","2706.604784732227",209,"101.79293060302734","NVDA","0",0,0,"0"
"2025-04-04","94.30345153808594","532273800","2025-02-26 15:20:00-06","36",4,4,2,2025,0,0,"-0.0735756306511001","2507.4646307722683",210,"94.30345153808594","NVDA","0",0,0,"0"
"2025-04-07","97.63321685791016","611041300","2025-02-26 15:20:00-06","39",4,0,2,2025,0,0,"0.035309050363649","2596.000825705275",211,"97.63321685791016","NVDA","0.2655387918154399",3,0,"0"
"2025-04-08","96.29331970214844","476243400","2025-02-26 15:20:00-06","40",4,1,2,2025,0,0,"-0.0137237837580598","2560.373871737551",212,"96.29331970214844","NVDA","0",0,0,"0"
"2025-04-09","114.32205963134766","612918300","2025-02-26 15:20:00-06","41",4,2,2,2025,0,0,"0.1872273173774168","3039.745803226203",213,"114.32205963134766","NVDA","-1",1,0,"0"
"2025-04-10","107.56253051757812","437812400","2025-02-26 15:20:00-06","42",4,3,2,2025,0,0,"-0.0591270760478499","2860.0145219527144",214,"107.56253051757812","NVDA","0",0,0,"0"
"2025-04-11","110.92229461669922","313417300","2025-02-26 15:20:00-06","43",4,4,2,2025,0,0,"0.0312354505138017","2949.348364021923",215,"110.92229461669922","NVDA","0",0,0,"0"
"2025-04-14","110.70230865478516","264705000","2025-02-26 15:20:00-06","46",4,0,2,2025,0,0,"-0.0019832438796387","2943.4990869300536",216,"110.70230865478516","NVDA","1",1,0,"0"
"2025-04-15","112.19220733642578","228966900","2025-02-26 15:20:00-06","47",4,1,2,2025,0,0,"0.0134586053330354","2983.1144794391953",217,"112.19220733642578","NVDA","0",0,0,"0"
"2025-04-16","104.48274230957033","397016900","2025-02-26 15:20:00-06","48",4,2,2,2025,0,0,"-0.0687165821039373","2778.1250483873673",218,"104.48274230957033","NVDA","0.5567995309829712",1,0,"0"
"2025-04-17","101.48294830322266","290833400","2025-02-26 15:20:00-06","49",4,3,2,2025,0,0,"-0.0287109042128661","2698.3625662317536",219,"101.48294830322266","NVDA","0",0,0,"0"
"2025-04-21","96.9032745361328","288501100","2025-02-26 15:20:00-06","53",4,0,2,2025,0,0,"-0.0451275198805434","2576.592155879216",220,"96.9032745361328","NVDA","0",0,0,"0"
"2025-04-22","98.88313293457033","241004800","2025-02-26 15:20:00-06","54",4,1,2,2025,0,0,"0.0204312847828405","2629.2352439852175",221,"98.88313293457033","NVDA","0",0,0,"0"
"2025-04-23","102.70286560058594","247526000","2025-02-26 15:20:00-06","55",4,2,2,2025,0,0,"0.0386287585420972","2730.799337375495",222,"102.70286560058594","NVDA","0",0,0,"0"
"2025-04-24","106.422607421875","220815000","2025-02-26 15:20:00-06","56",4,3,2,2025,0,0,"0.036218481339705","2829.7047422187084",223,"106.422607421875","NVDA","0",0,0,"0"
"2025-04-25","111.0022964477539","251064700","2025-02-26 15:20:00-06","57",4,4,2,2025,0,0,"0.0430330466131536","2951.475558292068",224,"111.0022964477539","NVDA","0",0,0,"0"
"2025-04-28","108.72245025634766","207708500","2025-02-26 15:20:00-06","60",4,0,2,2025,0,0,"-0.0205387299575312","2890.8559988240536",225,"108.72245025634766","NVDA","0",0,0,"0"
"2025-04-29","109.0124282836914","170444300","2025-02-26 15:20:00-06","61",4,1,2,2025,0,0,"0.0026671402885056","2898.5663173267853",226,"109.0124282836914","NVDA","0",0,0,"0"
"2025-04-30","108.91243743896484","235044600","2025-02-26 15:20:00-06","62",4,2,2,2025,1,0,"-0.0009172426144508","2895.9076287797216",227,"108.91243743896484","NVDA","0",0,0,"0"
"2025-05-01","111.6022491455078","236121500","2025-02-26 15:20:00-06","63",5,3,2,2025,0,1,"0.0246970113771474","2967.4278924348623",228,"111.6022491455078","NVDA","1",1,0,"0"
"2025-05-02","114.49205017089844","190194800","2025-02-26 15:20:00-06","64",5,4,2,2025,0,0,"0.0258937525678615","3044.2657360445414",229,"114.49205017089844","NVDA","0",0,0,"0"
"2025-05-05","113.81209564208984","133163200","2025-02-26 15:20:00-06","67",5,0,2,2025,0,0,"-0.0059388798418199","3026.1862076316033",230,"113.81209564208984","NVDA","0.8553020060062408",2,0,"0"
"2025-05-06","113.53211975097656","158525600","2025-02-26 15:20:00-06","68",5,1,2,2025,0,0,"-0.0024599836206665","3018.7418391277424",231,"113.53211975097656","NVDA","-1",1,0,"0"
"2025-05-07","117.05187225341795","206758800","2025-02-26 15:20:00-06","69",5,2,2,2025,0,0,"0.0310022618282974","3112.3296640164167",232,"117.05187225341795","NVDA","-0.19356128573417664",2,0,"0"
"2025-05-08","117.36185455322266","198428100","2025-02-26 15:20:00-06","70",5,3,2,2025,0,0,"0.0026482472585622","3120.57188251689",233,"117.36185455322266","NVDA","0",0,0,"0"
"2025-05-09","116.64189910888672","132972200","2025-02-26 15:20:00-06","71",5,4,2,2025,0,0,"-0.0061344927368154","3101.42875696888",234,"116.64189910888672","NVDA","0.6146749258041382",1,0,"0"
"2025-05-12","122.99146270751952","225023300","2025-02-26 15:20:00-06","74",5,0,2,2025,0,0,"0.0544363873285826","3270.2593340552426",235,"122.99146270751952","NVDA","0.8921502828598022",1,0,"0"
"2025-05-13","129.9209747314453","330430100","2025-02-26 15:20:00-06","75",5,1,2,2025,0,0,"0.0563414067235263","3454.5103452866574",236,"129.9209747314453","NVDA","0.8026875555515289",2,0,"0"
"2025-05-14","135.33059692382812","281180800","2025-02-26 15:20:00-06","76",5,2,2,2025,0,0,"0.0416377894605919","3598.34851973314",237,"135.33059692382812","NVDA","0.908728301525116",1,0,"0"
"2025-05-15","134.8206329345703","226632600","2025-02-26 15:20:00-06","77",5,3,2,2025,0,0,"-0.0037682830110092","3584.788924138539",238,"134.8206329345703","NVDA","1",1,0,"0"
"2025-05-16","135.39059448242188","226542500","2025-02-26 15:20:00-06","78",5,4,2,2025,0,0,"0.0042275543100895","3599.9438140055427",239,"135.39059448242188","NVDA","0.7537431716918945",3,0,"0"
"2025-05-19","135.5605926513672","193154600","2025-02-26 15:20:00-06","81",5,0,2,2025,0,0,"0.0012556128407235","3604.463949684291",240,"135.5605926513672","NVDA","0.8362529128789902",4,0,"0"
"2025-05-20","134.37066650390625","161514200","2025-02-26 15:20:00-06","82",5,1,2,2025,0,0,"-0.0087778175367023","3572.8246228163407",241,"134.37066650390625","NVDA","0.6876581907272339",1,0,"0"
"2025-05-21","131.7908477783203","270608700","2025-02-26 15:20:00-06","83",5,2,2,2025,0,0,"-0.0191992701436137","3504.2289977071346",242,"131.7908477783203","NVDA","0.684262216091156",1,0,"0"
"2025-05-22","132.82078552246094","187344000","2025-02-26 15:20:00-06","84",5,3,2,2025,0,0,"0.0078149413369965","3531.614341755618",243,"132.82078552246094","NVDA","0.7476340085268021",2,0,"0"
"2025-05-23","131.2808837890625","198821300","2025-02-26 15:20:00-06","85",5,4,2,2025,0,0,"-0.0115938309455189","3490.6694021125336",244,"131.2808837890625","NVDA","0.8912286162376404",1,0,"0"
"2025-05-27","135.49058532714844","192953600","2025-02-26 15:20:00-06","89",5,1,2,2025,0,0,"0.032066371101294","3602.6025025526064",245,"135.49058532714844","NVDA","1",3,0,"0"
"2025-05-28","134.80064392089844","304021100","2025-02-26 15:20:00-06","90",5,2,2,2025,0,0,"-0.0050921723054343","3584.2574298616196",246,"134.80064392089844","NVDA","0",0,0,"0"
"2025-05-29","139.1803436279297","369241900","2025-05-28 15:20:00-05","0",5,3,2,2025,0,0,"0.0324901987085557","3700.710665980441",247,"139.1803436279297","NVDA","0.9734751284122467",2,0,"0"
"2025-05-30","135.12062072753906","333170900","2025-05-28 15:20:00-05","1",5,4,2,2025,0,0,"-0.0291687949215261","3592.765395500553",248,"135.12062072753906","NVDA","0.8523696064949036",1,0,"0"
"2025-06-02","137.37046813964844","197663100","2025-05-28 15:20:00-05","4",6,0,2,2025,0,0,"0.0166506592405761","3652.5873078323666",249,"137.37046813964844","NVDA","0.8885983228683472",1,0,"0"
"2025-06-03","141.21018981933594","225578800","2025-05-28 15:20:00-05","5",6,1,2,2025,0,0,"0.0279515803628485","3754.682895499563",250,"141.21018981933594","NVDA","0",0,0,"0"
"2025-06-04","141.91014099121094","167120800","2025-05-28 15:20:00-05","6",6,2,2,2025,0,0,"0.0049568035619136","3773.294121049832",251,"141.91014099121094","NVDA","0.8579757213592529",2,0,"0"
"2025-06-05","139.98028564453125","231397900","2025-05-28 15:20:00-05","7",6,3,2,2025,0,0,"-0.0135991362787752","3721.9805800777735",252,"139.98028564453125","NVDA","0",0,0,"0"
"2025-06-06","141.7101593017578","153986200","2025-05-28 15:20:00-05","8",6,4,2,2025,0,0,"0.0123579806203528","3767.976743955705",253,"141.7101593017578","NVDA","0",0,0,"0"
"2025-06-09","142.62010192871094","185114500","2025-05-28 15:20:00-05","11",6,0,2,2025,0,0,"0.006421153087659","3792.171499459383",254,"142.62010192871094","NVDA","0.9023092985153198",1,0,"0"
"2025-06-10","143.95001220703125","155881900","2025-05-28 15:20:00-05","12",6,1,2,2025,0,0,"0.0093248445368876","3827.532909149058",255,"143.95001220703125","NVDA","0.9190393686294556",1,0,"0"
"2025-06-11","142.8300018310547","167694000","2025-05-28 15:20:00-05","13",6,2,2,2025,0,0,"-0.0077805507537279","3797.75259508786",256,"142.8300018310547","NVDA","0",0,0,"0"
"2025-06-12","145","162365000","2025-05-28 15:20:00-05","14",6,3,2,2025,0,0,"0.0151928736338746","3855.4513703577495",257,"145","NVDA","0",0,0,"0"
"2025-06-13","141.97000122070312","180820600","2025-05-28 15:20:00-05","15",6,4,2,2025,0,0,"-0.0208965433054957","3774.885763834836",258,"141.97000122070312","NVDA","0",0,0,"0"
"2025-06-16","144.69000244140625","183133700","2025-05-28 15:20:00-05","18",6,0,2,2025,0,0,"0.0191589856822969","3847.208746136454",259,"144.69000244140625","NVDA","0.7052704691886902",1,0,"0"
"2025-06-17","144.1199951171875","139108000","2025-05-28 15:20:00-05","19",6,1,2,2025,0,0,"-0.0039395073232484","3832.052639106984",260,"144.1199951171875","NVDA","0",0,0,"0"
"2025-06-18","145.47999572753906","161494100","2025-05-28 15:20:00-05","20",6,2,2,2025,0,0,"0.0094365851819917","3868.2141302577934",261,"145.47999572753906","NVDA","0",0,0,"0"
"2025-06-20","143.85000610351562","242956200","2025-05-28 15:20:00-05","22",6,4,2,2025,0,0,"-0.0112042182560697","3824.873814881172",262,"143.85000610351562","NVDA","0.5529025197029114",1,0,"0"
"2025-06-23","144.1699981689453","152144600","2025-05-28 15:20:00-05","25",6,0,2,2025,0,0,"0.0022244841977929","3833.3821862409272",263,"144.1699981689453","NVDA","0",0,0,"0"
