date,close,volume,last_earnings_date,days_since_earning,month,day_of_week,quarter,year,is_month_end,is_month_start,rolling_volatility,return_1d,cumulative_return,time_idx,unique_id,daily_sentiment,spike_impact_trading_day,spike_post_count,spike_smoothed,spike_spike_presence,spike_spike_intensity,spike_loess_upper,has_sentiment,daily_sentiment_mean_3,daily_sentiment_std_3,daily_sentiment_mean_7,daily_sentiment_std_7,daily_sentiment_mean_14,daily_sentiment_std_14,has_spike,volume_log1p,volume_norm
2025-02-03,383.6799926757813,93732100,2025-01-29 16:12:00-05:00,4.0,2,0,1,2025,0,0,12.138328828605664,-0.0517054204452533,240.9040914551125,636,TSLA,0.8469109235,2025-02-03,4.0,2.5510971354269723,0.0,0.0,5.519991874838151,1,0.8469109235,1.070260977858843,0.8469109235,1.070260977858843,0.8469109235,1.070260977858843,0,18.355951281920074,-0.4489382313758635
2025-02-04,392.2099914550781,57072200,2025-01-29 16:12:00-05:00,5.0,2,1,1,2025,0,0,10.020262797018637,0.0222320656331562,246.25988702763848,637,TSLA,-0.6666666666666666,2025-02-04,1.0,2.248485291201992,0.0,0.0,5.217380030613171,1,0.8469109235,1.070260977858843,0.8469109235,1.070260977858843,0.8469109235,1.070260977858843,0,17.859827708441724,-1.8262183694926721
2025-02-05,378.1700134277344,57223300,2025-01-29 16:12:00-05:00,6.0,2,2,1,2025,0,0,10.590210718546166,-0.0357970942434592,237.44449864332643,638,TSLA,0.868623197,2025-02-05,1.0,1.9831989950408824,0.0,0.0,4.9520937344520615,1,0.0901221284166666,1.070260977858843,0.0901221284166666,1.070260977858843,0.0901221284166666,1.070260977858843,0,17.86247173354127,-1.818878336789216
2025-02-06,374.3200073242187,77918200,2025-01-29 16:12:00-05:00,7.0,2,3,1,2025,0,0,10.971098664643874,-0.0101806223836182,235.0271658655712,639,TSLA,0.0,2025-02-06,1.0,1.85211766690494,0.0,0.0,4.82101240631612,1,0.3496224846111111,0.8801991734595154,0.3496224846111111,0.8801991734595154,0.3496224846111111,0.8801991734595154,0,18.171170129249685,-0.9619060181854588
2025-02-07,361.6199951171875,70298300,2025-01-29 16:12:00-05:00,8.0,2,4,1,2025,0,0,13.454037581705222,-0.0339282217314959,227.05311206915903,640,TSLA,0.8879832925,2025-02-07,2.0,1.8761349587347167,0.0,0.0,4.845029698145896,1,0.0673188434444444,0.7698555782622,0.2622168634583333,0.7396346127710319,0.2622168634583333,0.7396346127710319,0,18.068258188636783,-1.2475980903993822
2025-02-10,350.7300109863281,77514900,2025-01-29 16:12:00-05:00,11.0,2,0,1,2025,0,0,17.358017202063028,-0.0301144413414704,220.21553444435403,641,TSLA,0.590048492,2025-02-10,3.0,2.032860955136853,0.0,0.0,5.001755694548033,1,0.5855354965,0.5071809998122647,0.3873701492666667,0.6990073283234073,0.3873701492666667,0.6990073283234073,0,18.165980746809623,-0.9763121737198133
2025-02-11,328.5,118543400,2025-01-29 16:12:00-05:00,12.0,2,1,1,2025,0,0,23.59129489868647,-0.0633821181250289,206.2578074272356,642,TSLA,0.8999822735,2025-02-11,2.0,2.251287487409425,0.0,0.0,5.220182226820604,1,0.4926772614999999,0.4519285887577796,0.4211498730555555,0.630662678835036,0.4211498730555555,0.630662678835036,0,18.590789704649698,0.20299268378816637
2025-02-12,336.510009765625,105382700,2025-01-29 16:12:00-05:00,13.0,2,2,1,2025,0,0,26.14911122569808,0.0243835913717656,211.28711352077764,643,TSLA,0.2918006976666666,2025-02-12,3.0,2.483995406536404,0.0,0.0,5.452890145947583,1,0.7926713526666666,0.1755790751622106,0.4895545016904762,0.6034902909411687,0.4895545016904762,0.6034902909411687,0,18.47310905346648,-0.12369855238702969
2025-02-13,355.94000244140625,89441500,2025-01-29 16:12:00-05:00,14.0,2,3,1,2025,0,0,24.341012985277768,0.0577397168343194,223.48677162620805,644,TSLA,1.0,2025-02-13,1.0,2.6348059675061437,0.0,0.0,5.603700706917323,1,0.5939438210555555,0.3041094991727775,0.4102530408571428,0.5848910283871709,0.4648352761875,0.5630809931200826,0,18.309095349430603,-0.5790141814425801
2025-02-14,355.8399963378906,68277300,2025-01-29 16:12:00-05:00,15.0,2,4,1,2025,0,0,20.46438213173263,-0.0002809633725618,223.42398002912896,645,TSLA,0.0,2025-02-14,3.0,2.6599929348992677,0.0,0.0,5.628887674310447,1,0.7305943237222222,0.3832828865261197,0.6483482789523809,0.3750122471481202,0.5242980232777777,0.5561025479488133,0,18.039087926696826,-1.3285771539659312
2025-02-18,354.1099853515625,51631700,2025-01-29 16:12:00-05:00,19.0,2,1,1,2025,0,0,19.029928275664503,-0.0048617665358937,222.33774479970717,646,TSLA,0.1074767027142857,2025-02-18,6.0,2.6632020727709627,1.0,0.3679031878178573,5.632096812182143,1,0.4306002325555555,0.5142460336881842,0.5242592508095238,0.429700080681874,0.47186822095,0.5498888702044951,0,17.759646402274775,-2.1043299742829222
2025-02-19,360.55999755859375,67094400,2025-01-29 16:12:00-05:00,20.0,2,2,1,2025,0,0,15.07619521680548,0.0182147142804449,226.38756329499233,647,TSLA,0.463256091,2025-02-19,3.0,2.6227922020675973,0.0,0.0,5.591686941478777,1,0.3691589009047619,0.5489610001059729,0.5396130654829931,0.4092804069319427,0.4387417192922078,0.5331144425451436,0,18.02161115583743,-1.3770941176213891
2025-02-20,354.3999938964844,45965400,2025-01-29 16:12:00-05:00,21.0,2,3,1,2025,0,0,12.834780757449227,-0.0170845454399258,222.51983468284493,648,TSLA,0.863715053,,,,,,,1,0.1902442645714285,0.2424652623242808,0.4789377509829932,0.3794207921167162,0.4407845836011905,0.5083539357025862,0,17.64339951927109,-2.4270409512205107
2025-02-21,337.79998779296875,74058600,2025-01-29 16:12:00-05:00,22.0,2,4,1,2025,0,0,11.27529241269382,-0.0468397471484276,212.09706189079057,649,TSLA,0.7532489895000001,2025-02-21,2.0,2.5239358615714287,0.0,0.0,5.492830600982608,1,0.4781492822380952,0.3783390886092206,0.5180329739829931,0.4059494519212662,0.4733176966318681,0.5006472394617649,0,18.120367243182205,-1.102939038344507
2025-02-24,330.5299987792969,76052300,2025-01-29 16:12:00-05:00,25.0,2,0,1,2025,0,0,11.86394115982544,-0.0215215786749155,207.53239828658943,650,TSLA,0.5551586550000001,2025-02-24,3.0,2.2408802408012103,0.0,0.0,5.20977498021239,1,0.6934067111666667,0.2068276305734381,0.4970710762687074,0.3862501873904042,0.4933127889795918,0.4867898122664393,0,18.146931832622116,-1.0291935374881298
2025-02-25,302.79998779296875,134228800,2025-01-29 16:12:00-05:00,26.0,2,1,1,2025,0,0,18.03724608204554,-0.0838955952220366,190.12134420447927,651,TSLA,0.720602691,2025-02-25,1.0,1.8987490986778433,0.0,0.0,4.867643838089023,1,0.7240408991666666,0.1563380858664126,0.5346936416020408,0.3756029109024464,0.4724733412295918,0.4766267279615463,0,18.715056371994514,0.54796724640377
2025-02-26,290.79998779296875,100118300,2025-01-29 16:12:00-05:00,27.0,2,2,1,2025,0,0,24.042662689693536,-0.039630120487999,182.58681242631545,652,TSLA,0.335553378,2025-02-26,2.0,1.690845946073167,0.0,0.0,4.659740685484347,1,0.6763367785000001,0.1062052183872047,0.4947797403163265,0.3299913157801553,0.5715640096343538,0.3485919214623147,0,18.421863054747426,-0.2659616899736421
2025-02-27,281.95001220703125,101748200,2025-01-29 16:12:00-05:00,28.0,2,3,1,2025,0,0,29.881990670340283,-0.0304332048054902,177.03011056896372,653,TSLA,1.0,2025-02-27,1.0,1.607723397850095,0.0,0.0,4.576618137261275,1,0.537104908,0.1931584755996954,0.5427159371734694,0.2638896553444957,0.5334875939914966,0.3427122284260182,0,18.438011701540994,-0.22113170874475246
2025-02-28,292.9800109863281,115697000,2025-01-29 16:12:00-05:00,29.0,2,4,1,2025,1,0,30.99999927030941,0.0391204053972438,183.95560026194048,654,TSLA,1.0,2025-02-28,1.0,1.626289481912287,0.0,0.0,4.595184221323467,1,0.6853853563333333,0.3336203289183242,0.6702192653571429,0.2322722300821989,0.6049161654200681,0.3268106921155861,0,18.566485271343954,0.13552156358821746
2025-03-03,284.6499938964844,115551400,2025-01-29 16:12:00-05:00,32.0,3,0,1,2025,0,0,31.59957144807676,-0.0284320321437644,178.7253687222675,655,TSLA,0.700667322,2025-03-03,2.0,1.7709964752478016,0.0,0.0,4.739891214658981,1,0.7785177926666668,0.3836184360738376,0.7468969666428572,0.2409936449661818,0.6129173588129252,0.3355289670891721,0,18.565226019232536,0.1320257754123463
2025-03-04,272.0400085449219,126706600,2025-01-29 16:12:00-05:00,33.0,3,1,1,2025,0,0,32.137373974998496,-0.0442999670540946,170.80784077614013,656,TSLA,0.919179142,,,,,,,1,0.9002224406666667,0.1728198022205516,0.7236044336428572,0.2356411613638005,0.6208187038129251,0.3362507048042653,0,18.65738474338175,0.3878660279425727
2025-03-05,279.1000061035156,94042900,2025-01-29 16:12:00-05:00,34.0,3,2,1,2025,0,0,28.223050213802903,0.0259520560830592,175.24065543938875,657,TSLA,0.0,2025-03-05,2.0,1.8650624318436613,0.0,0.0,4.833957171254841,1,0.8732821546666667,0.1548544901330603,0.7473087411428571,0.2471834504546223,0.6221899087057823,0.3375134531623529,0,18.35926162973541,-0.43974843161618676
2025-03-06,263.45001220703125,98451600,2025-01-29 16:12:00-05:00,35.0,3,3,1,2025,0,0,24.060702409690258,-0.0560730689868919,165.41437407762777,658,TSLA,0.3333333333333333,2025-03-06,2.0,1.858603991211678,0.0,0.0,4.827498730622858,1,0.5399488213333333,0.48020349968984,0.6680003618571428,0.3750817499517591,0.6013470017295919,0.3671910612264297,0,18.405075624979144,-0.3125649856561741
2025-03-07,262.6700134277344,102369600,2025-01-29 16:12:00-05:00,36.0,3,4,1,2025,0,0,20.13932896067796,-0.0029607088371812,164.92463027849934,659,TSLA,,,,,,,,0,0.4175041584444444,0.465334416975446,0.6126761679047619,0.3941081841270621,0.5537279541105442,0.3545247807820072,0,18.4441003612621,-0.20422908498341671
2025-03-10,222.1499938964844,189076900,2025-01-29 16:12:00-05:00,39.0,3,0,1,2025,0,0,22.58475269851772,-0.1542620682219512,139.4830157109974,660,TSLA,-0.5,2025-03-10,4.0,1.7923135075705054,0.0,0.0,4.761208246981685,1,0.1666666666666666,0.2357022603955173,0.6588632995555556,0.4104463466301574,0.5963224121190476,0.3296135708672036,0,19.057664373867116,1.4990754407407851
2025-03-11,230.5800018310547,174896400,2025-01-29 16:12:00-05:00,40.0,3,1,1,2025,0,0,24.28253627040861,0.0379473696429559,144.77602926709685,661,TSLA,0.7952970663333333,2025-03-11,1.0,1.7052092310481155,0.0,0.0,4.674103970459296,1,-0.0833333333333333,0.5892556509887903,0.4088632995555555,0.5820517014796681,0.5495934349871795,0.4318860972486218,0,18.97970436230427,1.2826519905506033
2025-03-12,248.08999633789065,142215700,2025-01-29 16:12:00-05:00,41.0,3,2,1,2025,0,0,23.57986302771009,0.0759389121683911,155.77016343769932,662,TSLA,-1.0,2025-03-12,1.0,1.5982624183504206,0.0,0.0,4.5671571577616,1,0.1476485331666666,0.9159133392553416,0.3747461439444444,0.5453119275476458,0.5751350484743589,0.4361519696156956,0,18.772855484146717,0.7084223697310014
2025-03-13,240.67999267578125,114813500,2025-01-29 16:12:00-05:00,42.0,3,3,1,2025,0,0,23.655100118938257,-0.0298682081965819,151.1175877653265,663,TSLA,0.723075092,2025-03-13,1.0,1.5171631463202908,0.0,0.0,4.48605788573147,1,-0.2349009778888889,0.9265425018527048,0.0913015902777777,0.7467908606288467,0.4317723520897435,0.6064464302960205,0,18.558819639464485,0.11424113448123732
2025-03-14,249.97999572753903,100242300,2025-01-29 16:12:00-05:00,43.0,3,4,1,2025,0,0,20.636664595527044,0.0386405323864447,156.95685180953402,664,TSLA,0.891501963,2025-03-14,2.0,1.4988672180515277,0.0,0.0,4.467761957462707,1,0.1727907194444444,1.0163082982566929,0.0586175819444444,0.7065168077296172,0.4294512830512821,0.6051699001110344,0,18.423100823196847,-0.2625255422231467
2025-03-17,238.0099945068359,111900600,2025-01-29 16:12:00-05:00,46.0,3,0,1,2025,0,0,18.42847609655245,-0.0478838364080523,149.44115559436338,665,TSLA,-0.5,2025-03-17,1.0,1.591921481729914,0.0,0.0,4.560816221141094,1,0.2048590183333333,1.0468313346776956,0.2072012424444444,0.7814893146179352,0.4553238452051281,0.6180448824278024,0,18.533121544134577,0.04290109305331521
2025-03-18,225.30999755859375,111477600,2025-01-29 16:12:00-05:00,47.0,3,1,1,2025,0,0,18.33342148411907,-0.0533590909682468,141.46711137860382,666,TSLA,0.4568052093333333,2025-03-18,3.0,1.7431729699079923,0.0,0.0,4.712067709319172,1,0.3715256849999999,0.7594469483971559,0.0683123535555555,0.8272981683205003,0.3614313305128205,0.6652956139589014,0,18.529334240791396,0.032387225238054256
2025-03-19,235.86000061035156,111993800,2025-01-29 16:12:00-05:00,48.0,3,2,1,2025,0,0,14.319533911036222,0.0468243893572197,148.09122248303674,667,TSLA,,2025-03-19,1.0,1.9169521753649033,0.0,0.0,4.885846914776083,0,0.2827690574444444,0.7118889413956596,0.1238113329523809,0.7693587198141084,0.3707583944615384,0.6657523708923665,0,18.533954079513315,0.04521228023068699
2025-03-20,236.2599945068359,99028300,2025-01-29 16:12:00-05:00,49.0,3,3,1,2025,0,0,12.141965875758682,0.001695895427157,148.34236971004782,668,TSLA,-0.3333333333333333,2025-03-20,2.0,1.968572712682643,0.0,0.0,4.937467452093822,1,-0.0215973953333333,0.6765634517942146,0.2277798884444444,0.787080643418139,0.318321594,0.6667270272507841,0,18.410916235933065,-0.2963509658205407
2025-03-21,248.7100067138672,132728700,2025-01-29 16:12:00-05:00,50.0,3,4,1,2025,0,0,9.66222748958356,0.0526962350651838,156.1594540944149,669,TSLA,-0.0807642736666666,2025-03-21,2.0,1.9123547300657244,0.0,0.0,4.881249469476904,1,0.0617359379999999,0.5587123215964569,0.0396748218333333,0.7586765977890453,0.2072104828888888,0.653771906602984,0,18.70381776076929,0.5167679306526654
2025-03-24,278.3900146484375,169079900,2025-01-29 16:12:00-05:00,53.0,3,0,1,2025,0,0,14.731743592297768,0.1193358012680052,174.7948676743462,670,TSLA,0.19355405875,2025-03-24,4.0,1.8528274709261376,0.0,0.0,4.821722210337317,1,-0.2070488034999999,0.1785932948082127,0.1928807762222222,0.5780485021126214,0.1420911832499999,0.638900923790116,0,18.945881948141047,1.1887581670348804
2025-03-25,288.1400146484375,150361500,2025-01-29 16:12:00-05:00,54.0,3,1,1,2025,0,0,19.67440552604928,0.0350228078845167,180.9166747441043,671,TSLA,,,,,,,,0,-0.0735145160833333,0.2635185007221644,0.1046272706805555,0.5182398493665196,0.0816224263125,0.5912270275953984,0,18.828552959318593,0.863043174704353
2025-03-26,272.05999755859375,153629800,2025-01-29 16:12:00-05:00,55.0,3,2,1,2025,0,0,20.976049628662548,-0.0558062617906892,170.82039143103387,672,TSLA,,,,,,,,0,0.0563948925416667,0.1939723530556125,-0.0527476677833333,0.3872520399112768,0.0890426468863636,0.6194978210508925,0,18.85005637678608,0.9227384429052989
2025-03-27,273.1300048828125,162572100,2025-01-29 16:12:00-05:00,56.0,3,3,1,2025,0,0,21.643115636813267,0.0039329829222258,171.4922251133001,673,TSLA,0.910329223,2025-03-27,1.0,1.8451816564813477,0.0,0.0,4.814076395892527,1,0.19355405875,0.1939723530556125,0.0590654152708333,0.3414738930090268,0.0646135782416666,0.6473990499971432,0,18.90663215979055,1.0797975031796576
2025-03-28,263.54998779296875,123809400,2025-01-29 16:12:00-05:00,57.0,3,4,1,2025,0,0,21.747466022382405,-0.0350749347145293,165.4771465134017,674,TSLA,0.916592419,2025-03-28,1.0,1.770918770467493,0.0,0.0,4.739813509878672,1,0.910329223,0.1939723530556125,0.1724464186875,0.5369187951158039,0.1414968186742424,0.6650070196599649,0,18.634253852326857,0.32365275824548295
2025-03-31,259.1600036621094,134008900,2025-01-29 16:12:00-05:00,60.0,3,0,1,2025,1,0,20.818359649833734,-0.0166571213591097,162.72077360176877,675,TSLA,0.7902377545,2025-03-31,2.0,1.6406585212766105,0.0,0.0,4.60955326068779,1,0.913460821,0.0044287483635005,0.32127561875,0.5718059096998501,0.2702779476742424,0.6655199480251363,0,18.713416781082252,0.543415606210051
2025-04-01,268.4599914550781,146486900,2025-01-29 16:12:00-05:00,61.0,4,1,2,2025,0,1,17.481102675261816,0.0358851198547365,168.56002806532368,676,TSLA,,,,,,,,0,0.8723864655,0.0712117612845991,0.5459898363166666,0.4601027603175344,0.2698180102348484,0.665122455716508,0,18.802446569454535,0.7905696738271164
2025-04-02,282.760009765625,212787800,2025-01-29 16:12:00-05:00,62.0,4,2,2,2025,0,0,15.787210529763884,0.0532668507997762,177.53868993108537,677,TSLA,-1.0,2025-04-02,2.0,1.5520633026716688,0.0,0.0,4.520958042082849,1,0.85341508675,0.089346240102501,0.7026783638124999,0.34436042515123,0.3967998112583333,0.5426475481844252,0,19.175805987660738,1.8270463473079221
2025-04-03,267.2799987792969,136174300,2025-01-29 16:12:00-05:00,63.0,4,3,2,2025,0,0,11.538264371319771,-0.0547461113725354,167.8191370391841,678,TSLA,,,,,,,,0,-0.10488112275,1.2658892561431276,0.404289849125,0.9379970748055304,0.2244923020583333,0.6829586477311048,0,18.72944624812005,0.5879147345642465
2025-04-04,239.42999267578125,181229400,2025-01-29 16:12:00-05:00,64.0,4,4,2,2025,0,0,13.637682558342576,-0.1041978682681468,150.33274070510112,679,TSLA,-1.0,2025-04-04,1.0,1.5655503429111173,0.0,0.0,4.534445082322296,1,-1.0,1.2658892561431276,0.404289849125,0.9379970748055304,0.1503801175092592,0.680400360056402,0,19.015274195585274,1.381396794290902
2025-04-07,233.2899932861328,183453800,2025-01-29 16:12:00-05:00,67.0,4,0,2,2025,0,0,17.252361625780516,-0.0256442366348095,146.47757232850003,680,TSLA,-0.1435489354999999,2025-04-07,2.0,1.5400467503383024,0.0,0.0,4.508941489749482,1,-1.0,0.0,0.1234318792999999,1.026783755388106,0.0948245619537037,0.7563200000207033,0,19.027473428093028,1.4152628742987532
2025-04-08,221.86000061035156,171603500,2025-01-29 16:12:00-05:00,68.0,4,1,2,2025,0,0,19.801149118759433,-0.0489947833371585,139.3009354085122,681,TSLA,1.0,2025-04-08,1.0,1.4603021096752282,0.0,0.0,4.4291968490864075,1,-0.57177446775,0.6056023554623872,-0.0873437524,0.9283155461199728,0.0281185458611111,0.7468186059391332,0,18.96069714690792,1.2298863860808067
2025-04-09,272.20001220703125,219433400,2025-01-29 16:12:00-05:00,69.0,4,2,2,2025,0,0,19.812165091198,0.2268998983962453,170.90830349920557,682,TSLA,0.333226204,2025-04-09,2.0,1.4172520523457026,0.0,0.0,4.386146791756882,1,-0.0478496451666666,1.00342850548892,-0.0706622362,0.9513301539681772,0.125306691275,0.7682593924091706,0,19.206559332139992,1.9124201791437723
2025-04-10,252.3999938964844,181722600,2025-01-29 16:12:00-05:00,70.0,4,3,2,2025,0,0,19.13928524638059,-0.0727406958949262,158.4763145684521,683,TSLA,1.0,2025-04-10,1.0,1.4142169286600912,0.0,0.0,4.383111668071271,1,0.3965590895,0.5743991058141652,-0.1620645463,0.8660717946680732,0.1919626450083333,0.752806020177711,0,19.017991911982186,1.388941400140325
2025-04-11,252.30999755859375,128948100,2025-01-29 16:12:00-05:00,71.0,4,4,2,2025,0,0,18.978546090965448,-0.0003565623615963,158.4198078794725,684,TSLA,0.0,2025-04-11,1.0,1.4548495621818778,0.0,0.0,4.423744301593057,1,0.7777420679999999,0.3849620306091881,0.0316128780833333,0.9083666391442567,0.300039072375,0.7861432856046016,0,18.67492056354496,0.4365469173569667
2025-04-14,252.3500061035156,100135200,2025-01-29 16:12:00-05:00,74.0,4,0,2,2025,0,0,18.931421347566843,0.0001585690036423,158.44492835056516,685,TSLA,0.3654839395,2025-04-14,2.0,1.6033875279478638,0.0,0.0,4.572282267359043,1,0.4444087346666667,0.5091867696082479,0.1982795447499999,0.7610200171766612,0.2806836665,0.7914213275261903,0,18.422031840809804,-0.2654931258824931
2025-04-15,254.11000061035156,79594300,2025-01-29 16:12:00-05:00,75.0,4,1,2,2025,0,0,18.26542798989403,0.0069744183248166,159.5499895623276,686,TSLA,,,,,,,,0,0.4551613131666667,0.5059955765723777,0.2221658868571428,0.6975816249690457,0.2883927822272727,0.7512434232758693,0,18.192453052774145,-0.9028228594357434
2025-04-16,241.5500030517578,112378700,2025-01-29 16:12:00-05:00,76.0,4,2,2,2025,0,0,15.135257377654767,-0.0494274035985425,151.66384783408716,687,TSLA,0.0,2025-04-16,1.0,1.8072062300545817,0.0,0.0,4.7761009694657615,1,0.18274196975,0.258436172035223,0.4258602013333333,0.4851974945256558,0.2883927822272727,0.7512434232758693,0,18.53738498458526,0.05473675692149141
2025-04-17,241.3699951171875,83404800,2025-01-29 16:12:00-05:00,77.0,4,3,2,2025,0,0,13.751460061754177,-0.0007452201709629,151.55082487547534,688,TSLA,0.4513968825,2025-04-17,2.0,1.9546224690717768,0.0,0.0,4.923517208482956,1,0.18274196975,0.258436172035223,0.4497850239166666,0.4540437878941613,0.2056355801363636,0.7255822469682632,0,18.23921643161936,-0.7730038459524836
2025-04-21,227.5,97768000,2025-01-29 16:12:00-05:00,81.0,4,0,2,2025,0,0,14.865516483088086,-0.0574636259591979,142.84216496102312,689,TSLA,0.4172475635,2025-04-21,3.0,2.014676429768961,0.0,0.0,4.98357116918014,1,0.22569844125,0.3191857966222164,0.3583511709999999,0.3682075469223792,0.1633450768181818,0.6928175523749148,0,18.39810789332827,-0.33190798591555615
2025-04-22,237.97000122070312,120858500,2025-01-29 16:12:00-05:00,82.0,4,1,2,2025,0,0,14.529474871404524,0.046021983387706,149.4160447039233,690,TSLA,0.5209432126,2025-04-22,3.0,2.021987023736453,0.0,0.0,4.990881763147632,1,0.2895481486666666,0.2513367100012675,0.3723547309166666,0.3686583543048239,0.1294368776363636,0.6677414339780419,0,18.610131006040696,0.256685738654295
2025-04-23,250.7400054931641,150381900,2025-04-22 16:07:00-04:00,0.0,4,2,2,2025,0,0,11.986678717029903,0.0536622440095611,157.4340449537687,691,TSLA,0.2030837365714285,2025-04-23,1.0,2.052101352847441,0.0,0.0,5.0209960922586205,1,0.4631958862,0.0528451443067548,0.2925119330166666,0.2321360074701778,0.1620624055499999,0.6466199063358384,0,18.828688623142938,0.8634197887189248
